"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2011-06-01,67,42,34,38,44,26,32,54,39,46,45,53,36,26,36,49,51,38,56,62,55,46,64,65,47,50,18,40,63,52,53,66,50,58,64,39,72,37,20,59,38,39,35,45,42,49,53,54,37,58,38,66,54,53,43,47,22,43,41,33,50,36,47,58,28,16,35,33,29,32,28,77,8,26,31,78,56,54,59,37,33,39,29,33,52,43,48,65,69,50,44,36,35,37,38,46,61,44,44,58,54,59,61,62,42,46,58,42,58,52,34,35,46,60,62,39,51,47,59,42,45,46,46,35,55,45,42,28,65,64,63,49,17,47,46,40,42,42,41,56,38,34,45,79,69,13,44,45,22,60,45,42,41,44,50,75,47,78,44,48,53,42,38,58,35,59,27,40,39,28,59,55,79,37,50,68,46,35,13,8,44,71,46,59,37,46,63,37,59,31,37
2011-07-01,81,44,36,36,44,34,36,51,41,51,52,56,41,27,37,48,47,42,55,67,57,50,70,69,49,50,21,40,70,50,55,67,52,63,66,40,71,36,24,60,39,42,39,47,44,54,54,56,38,57,41,70,53,53,45,52,23,44,50,30,52,35,50,62,29,17,38,37,31,33,29,74,14,19,33,86,62,60,59,44,35,48,34,35,52,45,49,70,74,56,47,33,39,40,36,51,65,41,44,59,56,56,63,61,45,45,62,45,64,55,36,36,45,67,64,36,55,56,61,43,52,51,48,38,51,44,38,30,65,71,74,53,17,47,44,43,44,45,44,59,39,37,46,83,77,12,46,46,24,65,46,45,44,50,52,78,51,78,46,56,55,43,42,63,35,59,30,44,41,30,63,75,47,39,50,57,47,36,15,10,44,79,51,62,46,53,75,42,63,37,40
2011-08-01,66,41,36,32,45,26,33,49,38,51,47,56,39,22,35,45,49,41,50,64,58,46,69,67,47,48,24,39,70,52,55,64,50,58,67,43,68,36,21,60,33,36,46,44,45,52,51,55,41,63,39,66,50,52,42,48,21,41,39,29,49,34,48,64,28,16,35,34,30,32,30,74,0,24,32,85,62,66,54,46,33,62,31,34,52,46,50,68,71,52,45,32,38,32,35,51,65,42,38,57,57,56,64,62,43,44,58,41,60,56,38,34,37,66,64,33,58,58,59,45,55,48,46,37,53,43,38,27,64,64,68,54,17,47,41,40,44,42,44,54,39,41,49,77,75,12,50,47,26,68,46,45,43,47,52,76,44,76,43,55,54,43,38,61,35,55,28,44,40,29,63,49,47,47,42,43,46,39,14,3,45,73,46,58,39,48,68,41,58,34,37
2011-09-01,60,40,37,32,42,29,34,43,34,39,44,51,40,27,33,41,44,37,48,60,56,43,61,64,47,49,61,44,64,52,55,60,49,59,60,37,62,35,22,57,36,39,41,45,43,49,49,53,42,56,37,65,50,49,45,47,21,43,41,30,47,33,51,59,28,14,34,35,28,33,26,67,0,22,30,79,59,55,52,45,33,49,33,32,49,43,48,63,65,52,45,32,38,37,37,49,63,44,43,62,56,52,65,66,41,43,54,40,55,55,37,33,39,62,58,30,55,56,57,43,49,46,48,34,39,35,30,27,62,65,65,50,17,44,44,39,44,41,42,54,41,33,44,73,70,16,54,30,25,62,42,42,45,45,49,72,36,80,45,53,55,42,35,59,33,48,29,41,41,29,60,61,44,40,41,46,44,38,15,3,41,73,40,54,31,42,58,33,50,28,32
2011-10-01,61,40,37,36,36,27,35,36,28,35,35,50,37,23,36,39,40,35,41,58,53,44,59,75,55,56,17,37,61,50,53,62,48,56,59,35,58,35,22,57,35,35,37,43,43,48,46,54,50,54,38,68,58,47,43,44,21,39,38,26,49,34,56,55,30,17,36,36,30,32,28,86,0,100,32,79,54,50,54,37,34,46,34,31,52,47,49,62,68,51,45,31,37,38,31,46,61,43,41,57,56,48,62,63,45,42,54,42,58,53,36,32,29,68,60,31,57,59,60,45,57,51,45,34,32,36,24,27,64,70,67,51,18,43,46,40,43,41,41,60,36,34,42,75,66,12,55,23,27,58,41,40,40,45,49,67,29,80,46,50,54,44,37,63,31,43,37,41,49,28,79,50,49,37,36,51,37,37,19,3,38,73,35,59,29,39,50,34,48,26,27
2011-11-01,65,43,36,42,32,32,34,30,26,28,35,53,35,24,35,31,37,35,39,60,52,44,61,74,49,53,22,42,64,52,53,65,51,61,61,34,60,37,22,57,35,40,40,47,48,64,48,54,51,58,42,74,58,53,46,50,23,47,43,30,49,36,57,60,31,17,42,40,31,38,29,79,8,22,35,82,58,51,55,35,46,48,41,32,63,52,54,72,73,56,47,32,33,41,37,50,70,49,42,65,56,54,67,70,47,45,58,46,59,56,40,40,28,66,58,25,64,62,60,50,68,57,42,36,28,34,22,28,63,63,67,53,19,47,44,39,42,42,38,60,36,33,43,77,70,13,55,17,31,54,42,42,42,48,52,66,25,83,54,51,62,51,39,74,37,39,66,46,64,33,70,54,43,41,31,35,43,36,22,3,33,69,34,59,29,36,56,31,40,24,24
2011-12-01,72,40,35,43,34,26,30,27,23,26,34,48,34,22,34,30,36,32,34,54,51,41,51,62,41,46,18,40,68,49,48,75,50,55,61,38,53,32,21,57,29,36,34,39,45,76,41,47,41,48,42,78,65,43,37,39,20,43,43,26,47,32,52,60,31,17,45,35,32,29,28,77,0,19,33,86,52,49,53,26,31,41,38,40,66,63,56,75,73,46,43,32,30,33,32,45,58,41,38,62,51,47,64,60,45,39,54,46,54,51,41,57,23,62,56,20,66,62,54,47,62,63,48,33,25,37,20,28,67,70,68,56,16,43,36,32,39,38,38,54,31,33,43,75,69,12,55,26,29,47,38,37,39,43,48,59,26,85,52,50,64,54,47,77,39,37,66,47,66,27,52,55,46,40,28,27,36,33,35,2,31,71,35,65,28,34,67,30,43,24,25
2012-01-01,75,46,32,32,35,34,36,30,29,35,36,48,40,27,34,32,46,33,38,61,56,42,62,69,43,52,19,42,76,63,58,67,61,74,66,40,78,36,23,62,37,40,39,50,49,51,47,54,47,57,41,75,56,47,44,46,25,45,49,34,49,39,58,57,31,18,40,40,31,31,30,77,0,22,41,85,62,53,54,34,38,48,37,31,54,48,56,68,76,62,51,35,37,39,36,53,68,48,47,65,59,70,76,68,46,48,60,47,64,61,40,35,29,75,61,22,66,72,59,53,62,57,48,39,26,41,23,30,63,68,72,55,18,54,46,43,44,44,41,57,40,35,47,80,68,13,54,27,27,61,48,48,44,53,57,71,39,86,53,55,59,49,44,69,36,37,22,43,44,27,66,54,49,38,34,32,45,34,41,3,36,63,40,49,56,45,58,37,49,34,31
2012-02-01,70,48,35,32,46,32,34,30,24,32,36,49,39,29,33,32,38,30,37,62,52,44,57,75,45,56,19,40,70,57,57,73,55,64,67,37,76,35,21,60,37,38,37,46,45,45,46,56,53,58,42,69,52,52,45,45,22,43,46,30,49,34,55,56,27,15,36,41,29,30,27,69,7,21,40,81,57,48,48,34,36,45,37,29,55,49,48,66,68,65,49,36,34,38,33,50,66,46,42,65,56,67,68,66,46,45,55,42,56,59,38,42,28,69,61,25,58,61,61,50,57,51,57,37,27,37,23,27,61,59,68,51,17,44,43,42,45,47,39,56,39,35,43,83,69,13,61,27,29,59,42,43,42,52,52,70,32,86,49,55,56,45,43,66,33,41,21,42,42,28,64,77,44,38,30,32,43,37,33,3,37,67,36,52,32,40,52,32,45,28,27
2012-03-01,65,38,36,31,43,29,51,53,27,33,37,52,42,32,34,47,45,34,52,59,54,41,66,76,51,57,19,41,67,55,59,63,54,64,71,36,74,35,20,60,35,38,36,45,46,61,48,54,38,52,42,68,52,51,45,44,23,42,44,30,50,33,51,54,25,15,33,38,29,31,26,69,0,19,36,78,55,46,51,33,32,41,32,29,51,44,42,68,66,56,48,33,33,36,36,50,61,47,38,58,54,61,67,66,44,44,54,40,60,57,35,34,30,59,63,47,52,57,60,48,52,47,43,35,26,34,42,26,58,62,69,49,17,41,42,40,42,42,37,54,36,32,41,78,67,13,61,22,31,55,44,41,42,45,49,66,30,82,49,57,55,41,40,66,34,57,25,36,43,27,64,62,42,41,39,47,43,39,24,3,34,65,37,57,29,40,52,30,46,26,27
2012-04-01,69,40,39,31,35,28,33,50,30,38,42,52,41,33,34,48,46,34,49,57,55,42,65,74,50,56,15,39,71,55,54,66,53,64,73,37,78,35,20,59,31,35,32,42,42,42,49,52,35,49,40,70,54,52,44,44,20,40,41,26,50,31,52,57,25,15,34,35,29,30,25,73,0,17,34,77,56,44,48,33,32,38,33,33,55,50,45,69,70,56,49,32,33,36,33,47,63,43,39,60,55,63,68,63,43,42,57,39,60,58,34,38,31,60,63,47,53,57,57,47,53,49,42,33,31,37,46,27,59,61,68,51,16,41,41,37,39,38,39,55,35,29,43,77,65,13,66,28,29,57,40,42,40,42,49,71,33,80,48,57,52,40,38,64,34,56,30,38,41,28,68,55,45,50,43,52,40,44,14,3,37,66,37,64,31,41,54,32,47,25,28
2012-05-01,66,44,40,29,35,26,32,54,33,39,45,52,39,28,32,46,46,37,52,54,51,41,62,69,45,47,13,37,74,52,52,66,48,58,68,35,70,34,21,59,39,35,36,41,38,42,50,50,34,46,39,71,50,52,41,45,22,41,39,29,47,30,50,56,24,13,32,34,27,28,23,65,0,16,32,77,53,44,42,32,29,40,34,31,52,45,39,67,68,52,44,32,30,34,34,47,61,40,37,55,51,59,64,62,44,42,56,38,57,57,35,41,40,55,65,46,48,47,56,45,45,45,43,36,45,40,51,25,54,58,67,52,15,38,41,34,40,38,37,55,33,28,40,83,65,14,52,36,25,52,45,39,40,46,52,63,36,79,45,60,52,38,41,62,33,60,28,37,36,28,56,48,41,39,44,51,39,40,12,4,37,65,41,62,35,39,56,32,49,26,33
2012-06-01,70,41,100,31,45,27,37,48,36,43,44,57,38,27,33,48,45,35,50,60,50,47,63,71,44,47,13,40,74,53,51,69,50,62,71,34,71,36,20,58,35,37,32,41,43,60,51,55,35,53,39,73,52,49,44,43,21,41,48,35,49,32,53,57,24,14,35,35,27,31,24,70,0,22,29,78,57,48,47,34,31,40,30,34,54,47,38,70,72,55,46,34,33,37,36,49,65,43,40,59,52,59,64,64,43,40,55,42,59,56,34,37,43,60,64,38,52,50,59,46,46,46,42,32,42,37,43,26,59,60,68,51,15,39,42,38,43,40,37,53,34,30,42,76,71,11,66,37,26,54,41,40,39,46,58,69,43,79,48,63,54,36,42,59,32,59,29,39,37,29,62,46,42,39,44,44,45,52,12,10,39,65,42,59,35,42,62,34,51,29,33
2012-07-01,72,40,32,31,52,27,35,53,39,48,46,60,42,26,31,43,45,36,54,55,51,48,67,74,45,49,13,37,74,56,56,67,48,62,71,36,72,33,20,56,36,37,33,42,40,46,49,58,40,50,40,69,51,52,42,45,23,39,40,28,46,31,51,56,26,15,33,34,27,30,24,71,0,16,30,82,61,48,54,38,32,41,30,33,55,50,40,68,72,57,45,35,34,36,32,50,60,43,42,58,56,62,64,61,44,44,60,38,64,61,33,35,48,63,64,36,56,55,63,51,50,48,46,35,50,42,42,26,56,60,70,50,15,41,40,39,40,41,38,55,35,30,40,82,70,10,42,43,25,59,46,42,41,50,74,69,50,76,45,57,54,40,40,65,32,59,28,42,38,28,63,61,49,35,47,52,45,31,14,22,42,67,49,66,44,48,71,37,61,35,37
2012-08-01,71,36,30,28,40,24,31,55,41,45,44,55,38,24,33,43,45,35,50,57,49,43,65,70,40,52,13,39,73,51,50,65,45,57,68,35,65,31,23,55,31,31,31,38,39,46,44,52,37,48,36,66,50,49,37,43,21,37,40,24,49,30,51,57,24,13,32,32,26,28,23,68,0,14,29,78,57,46,47,41,31,37,28,31,52,47,38,65,65,54,43,32,33,35,30,47,60,40,39,55,53,58,66,56,43,40,55,37,58,61,33,33,59,61,66,33,53,51,57,50,48,44,43,41,47,41,39,22,52,57,67,53,14,36,37,36,35,39,36,53,33,29,38,77,67,10,51,35,27,58,45,41,40,44,74,67,41,74,42,54,53,40,36,57,29,58,28,40,38,31,57,47,43,34,46,34,43,32,13,40,40,66,44,61,37,46,66,34,50,30,34
2012-09-01,78,37,39,34,38,25,33,42,32,40,39,50,39,25,34,37,42,34,47,61,52,41,61,72,43,48,19,36,73,48,57,65,48,60,68,33,63,35,20,57,32,35,31,39,42,44,46,50,41,50,38,70,54,46,42,48,20,40,38,29,51,31,55,57,25,13,32,33,30,28,24,72,8,25,30,80,57,45,51,42,31,38,34,32,52,49,45,64,66,53,44,30,35,34,33,47,62,42,40,61,53,56,67,59,41,41,55,37,55,58,35,32,36,64,62,31,56,60,56,58,50,48,40,42,33,34,29,24,52,75,70,51,15,36,41,38,42,40,38,54,35,31,43,85,64,11,61,26,27,57,43,39,38,43,70,66,34,84,43,54,55,38,40,67,31,49,31,39,39,32,59,59,40,36,38,46,41,36,14,5,37,64,38,62,31,40,59,32,46,26,30
2012-10-01,80,39,33,36,52,27,33,32,26,32,33,50,35,24,34,33,37,32,37,56,50,42,57,74,50,46,14,37,67,51,52,65,45,57,66,33,58,41,22,56,32,33,31,40,44,42,43,49,47,50,38,71,56,47,41,44,24,37,41,28,57,31,54,55,24,13,33,34,28,29,24,70,0,19,28,86,58,42,50,34,32,39,33,30,52,51,56,74,67,51,44,31,34,34,29,48,59,43,40,57,52,53,65,60,43,40,54,38,57,56,35,33,27,62,62,30,57,61,59,61,58,53,46,27,27,34,23,23,58,61,79,53,14,36,40,36,38,38,35,51,33,37,38,78,68,13,58,23,26,52,43,39,38,45,64,62,28,86,53,64,56,43,41,69,31,40,34,37,48,31,77,43,100,35,33,42,34,34,16,4,34,63,33,65,28,36,48,30,43,24,24
2012-11-01,78,40,33,40,60,29,33,28,24,27,32,49,37,22,35,30,38,29,34,55,46,43,56,73,42,48,15,36,69,54,50,69,47,58,64,35,62,42,20,56,32,36,33,42,47,51,46,52,48,62,41,75,54,50,42,44,22,42,43,28,57,32,59,57,28,14,36,37,28,30,25,76,0,17,30,88,57,42,48,31,43,41,37,32,64,53,51,69,73,56,46,33,31,38,36,48,66,47,44,62,54,53,72,57,45,42,58,38,60,58,40,39,26,66,63,22,63,65,57,57,69,57,47,33,24,35,20,24,61,63,86,53,16,40,44,37,44,41,35,53,34,35,41,78,70,15,64,17,27,48,43,38,43,45,51,61,24,85,59,68,64,47,41,79,37,38,57,37,60,34,64,60,52,38,28,61,37,37,21,2,31,66,33,62,27,35,53,30,41,22,22
2012-12-01,82,36,30,42,44,23,26,25,21,22,28,41,33,20,31,27,35,27,28,51,44,34,47,68,37,41,14,37,63,43,43,69,47,50,65,35,54,33,22,52,25,30,28,32,38,59,35,45,42,49,39,77,62,40,35,34,16,36,36,21,44,29,51,57,27,14,40,32,28,27,24,73,0,13,28,82,47,39,46,23,29,38,30,37,66,61,47,72,67,47,40,29,26,29,28,39,53,37,38,59,45,45,61,57,43,35,55,36,51,52,34,55,22,59,52,18,67,62,48,46,55,57,39,30,24,35,19,23,60,64,94,57,13,34,32,28,32,33,32,49,28,33,40,74,63,11,60,26,24,41,33,31,31,39,45,53,24,86,52,64,61,49,45,83,38,33,66,41,63,28,46,46,42,33,27,26,35,31,32,2,29,69,33,62,26,30,59,26,39,20,21
2013-01-01,83,44,30,31,45,29,34,28,27,33,36,46,37,22,33,33,43,32,33,62,50,39,61,72,38,48,16,39,71,57,55,67,50,74,69,36,83,39,22,58,34,38,37,46,45,40,45,52,46,52,42,75,53,46,40,42,22,42,43,32,51,35,58,59,26,14,36,37,30,30,24,75,0,17,38,90,58,44,55,32,35,43,35,29,54,51,50,70,67,59,50,36,34,38,33,50,66,47,47,65,56,74,72,66,49,44,62,38,60,61,39,34,28,70,61,21,64,62,59,56,58,56,48,35,23,40,21,25,59,62,92,56,15,39,46,43,40,41,36,55,37,31,43,82,70,14,54,24,25,54,46,43,40,47,44,70,36,88,53,69,62,43,42,70,36,36,21,38,41,32,66,47,42,33,33,28,48,34,38,2,36,62,38,52,37,44,51,37,45,30,29
2013-02-01,87,53,36,32,46,28,34,31,28,32,32,48,39,22,32,34,44,32,35,65,51,42,58,71,41,51,15,43,70,59,60,77,53,68,72,36,75,38,22,58,38,37,35,44,44,37,47,53,43,48,45,72,51,49,44,44,22,40,46,30,49,33,57,57,25,14,34,36,30,30,24,78,0,18,40,89,58,46,48,30,32,42,34,30,61,54,50,69,73,62,51,37,33,37,34,50,65,47,43,64,56,67,73,68,49,39,60,40,58,61,36,40,26,69,63,25,58,66,56,58,59,55,44,36,23,36,24,24,57,60,93,55,15,38,42,41,40,41,37,54,37,29,41,79,72,12,64,23,28,53,44,41,42,48,46,66,32,84,54,69,57,41,37,67,32,38,23,34,40,28,68,49,39,33,30,32,42,37,35,4,34,62,36,52,32,40,52,33,44,27,27
2013-03-01,80,39,33,31,54,28,29,39,26,33,34,50,41,20,34,38,41,31,38,66,52,36,58,72,42,47,15,37,67,54,54,68,49,66,70,36,70,34,19,58,30,32,32,40,41,35,44,49,39,47,38,68,51,48,40,40,20,36,41,26,49,31,56,55,24,13,31,36,28,28,22,70,0,14,33,82,54,42,45,28,29,38,32,31,58,53,46,63,69,52,47,32,30,33,30,46,58,39,42,58,52,64,66,64,44,39,56,36,57,57,34,35,26,65,61,33,55,60,56,57,57,52,45,33,22,35,35,23,53,57,94,51,12,37,38,36,36,36,35,52,33,30,37,76,65,11,59,29,25,50,41,38,37,44,57,61,32,82,52,72,55,39,35,68,34,47,25,36,43,28,62,48,37,34,33,45,39,35,21,3,35,62,38,62,31,38,55,30,41,26,30
2013-04-01,85,37,39,31,54,25,31,48,28,35,42,51,37,21,32,43,42,33,45,63,52,41,65,76,49,47,15,34,64,55,56,70,49,65,71,34,76,36,19,58,31,35,33,41,39,35,49,54,36,48,40,69,50,48,40,44,22,36,44,27,51,31,54,55,21,12,29,35,25,28,22,65,0,15,34,84,54,41,46,29,29,42,31,32,53,48,41,60,63,56,50,34,31,37,33,46,61,41,41,60,54,64,72,60,44,41,56,37,61,59,32,35,32,59,68,49,50,52,59,58,49,47,45,31,27,34,48,22,55,53,93,50,15,36,41,36,39,38,33,51,34,35,36,78,69,12,66,27,25,55,43,39,37,45,69,60,29,81,50,76,53,36,35,70,30,56,29,36,35,27,72,45,39,37,40,45,44,47,12,2,33,60,37,60,30,37,51,31,44,23,27
2013-05-01,78,43,39,31,48,24,30,49,33,40,46,50,40,21,32,45,42,31,46,60,52,41,62,75,43,44,12,34,64,52,51,66,46,59,68,34,70,34,19,57,61,32,33,37,37,35,49,48,31,44,37,68,49,46,35,41,20,35,40,27,48,28,51,53,20,11,29,31,24,24,21,62,0,14,33,81,53,41,48,28,26,41,29,33,59,50,38,62,68,50,44,32,28,32,32,44,62,40,41,55,50,61,63,59,42,38,54,37,57,57,32,41,34,54,60,45,49,49,53,55,50,46,41,35,38,35,51,20,53,51,94,49,14,33,37,32,39,35,35,49,30,30,37,74,64,11,54,37,25,48,42,37,37,41,64,62,33,77,47,76,52,36,35,65,30,58,30,36,36,26,53,48,40,36,41,51,45,38,11,3,33,56,39,64,36,39,57,32,46,25,29
2013-06-01,79,36,25,31,51,24,32,49,33,41,50,52,40,23,30,45,42,35,46,67,51,43,62,77,43,46,11,35,68,52,54,71,46,61,66,34,75,31,19,57,31,35,30,39,38,36,48,53,36,45,41,66,51,51,39,43,20,37,41,32,46,31,51,54,21,12,30,32,25,27,20,66,0,23,29,80,54,43,44,32,30,38,32,33,56,49,35,63,69,56,47,31,32,35,32,46,62,42,43,56,51,62,66,60,44,37,58,37,59,61,31,33,42,58,68,39,53,46,57,55,45,47,43,32,53,42,48,23,53,51,97,49,15,36,39,36,39,39,36,54,34,34,37,86,75,12,44,41,26,51,48,37,37,45,43,65,37,77,48,75,54,35,33,63,31,57,29,38,38,26,65,42,40,34,44,46,45,33,12,3,37,62,43,55,39,41,60,33,51,28,31
2013-07-01,78,35,29,30,51,23,32,51,39,43,46,51,39,24,29,44,43,38,49,61,50,46,65,77,44,46,12,36,73,54,57,69,42,59,68,34,70,29,19,56,31,34,32,38,37,40,50,49,39,42,38,67,49,50,42,44,21,35,38,27,45,31,49,55,20,12,28,31,24,27,19,67,0,15,29,86,56,44,50,34,30,39,30,32,54,48,34,68,65,54,43,34,32,34,32,46,59,40,40,55,50,62,66,55,43,40,57,36,60,60,29,33,41,56,70,37,50,48,58,52,47,46,46,34,66,48,49,22,51,50,98,47,12,35,37,36,39,38,33,54,33,33,37,80,72,11,46,35,26,53,44,38,40,44,40,65,45,74,44,73,53,34,36,62,31,57,26,40,36,26,63,44,40,32,50,45,43,29,12,4,38,62,43,59,40,45,66,35,53,30,33
2013-08-01,75,35,31,29,67,20,30,49,37,48,44,51,38,21,32,41,42,36,44,62,49,44,61,76,40,46,15,35,71,51,49,65,43,59,69,34,66,31,17,57,26,28,29,36,37,38,44,49,36,41,36,68,50,46,36,41,18,34,38,23,45,30,49,56,20,12,29,30,25,24,19,66,0,13,27,85,57,45,47,36,29,38,27,32,53,49,35,65,68,50,43,31,33,34,30,45,59,39,40,54,48,58,64,53,42,37,55,37,55,60,33,33,38,61,66,36,54,50,55,54,51,48,42,30,59,38,39,21,48,51,100,49,12,34,32,32,36,38,35,51,31,29,37,79,66,15,55,35,25,56,45,38,36,42,50,65,41,76,43,77,52,38,36,61,29,56,28,40,37,26,60,41,42,36,40,38,39,33,13,4,38,63,42,62,40,42,65,35,53,31,34
2013-09-01,73,34,30,29,45,21,30,38,29,39,33,48,40,21,29,32,37,32,37,60,46,40,55,67,42,49,38,41,63,47,48,61,46,58,62,34,63,29,18,50,29,29,30,37,39,37,44,48,43,43,38,65,53,42,38,41,18,35,37,26,43,31,61,54,21,12,31,30,25,24,21,63,0,21,28,82,55,41,42,44,28,36,29,30,51,44,37,60,61,51,43,30,30,32,29,44,60,40,36,55,50,55,68,56,43,40,53,35,54,55,33,32,37,61,58,30,53,56,55,53,51,47,37,31,37,33,26,21,48,53,96,50,13,33,38,35,38,36,33,46,31,29,35,73,67,35,52,24,24,51,42,34,36,41,43,61,31,84,45,79,54,37,33,70,30,44,32,38,38,27,60,42,38,33,35,41,41,35,13,4,35,60,38,49,39,37,57,33,44,24,27
2013-10-01,69,35,31,32,46,26,33,29,24,31,34,46,39,21,32,31,36,33,33,56,45,42,55,75,47,42,11,38,64,50,51,62,48,59,69,34,61,31,18,54,29,31,31,38,39,37,43,49,47,43,39,71,57,46,40,40,20,34,40,23,43,33,63,54,22,12,30,33,26,27,21,67,0,16,27,80,53,42,46,31,30,38,29,30,59,54,44,63,64,54,45,34,32,32,29,44,57,42,39,54,51,58,67,61,42,43,53,36,58,57,32,33,24,67,61,28,57,61,58,62,58,53,43,31,29,32,24,21,51,50,99,46,14,34,37,34,35,36,31,55,33,30,36,70,59,10,54,21,24,47,42,34,36,41,40,60,28,82,45,78,51,38,34,70,31,37,34,37,43,28,74,50,43,28,31,47,36,31,16,3,32,62,33,50,30,35,48,29,41,24,25
2013-11-01,66,39,29,35,58,27,28,25,23,27,31,46,35,24,43,27,33,32,31,54,46,38,51,76,43,41,13,61,60,50,48,69,43,57,64,31,62,31,19,53,26,32,32,38,41,43,43,50,48,47,42,71,57,45,37,42,20,36,39,25,43,33,62,56,23,12,32,33,26,27,21,65,0,14,28,83,52,41,46,27,38,38,33,31,64,51,42,70,68,50,43,31,28,33,30,45,58,45,39,59,47,57,70,62,41,40,53,36,57,58,35,39,25,66,60,25,60,64,57,61,70,57,43,30,23,31,22,21,51,50,96,47,14,38,37,35,35,36,31,51,31,29,36,70,57,10,55,19,21,44,39,35,38,43,35,58,23,81,49,78,57,40,35,72,36,33,56,37,54,29,60,40,41,29,26,37,36,33,20,3,28,57,33,43,27,31,50,27,35,21,20
2013-12-01,71,33,28,38,73,20,27,24,21,23,29,42,36,18,37,25,32,29,28,51,42,35,45,63,36,39,13,39,57,45,46,75,42,54,62,32,61,27,19,50,22,27,26,34,38,55,36,43,37,38,38,71,59,39,33,37,16,34,36,19,40,31,53,53,23,12,36,30,25,22,21,63,0,13,26,82,47,39,40,22,28,36,27,36,70,65,41,69,66,48,41,31,22,30,27,39,51,35,38,54,41,50,68,59,43,35,53,37,50,55,35,55,20,60,57,18,62,60,48,50,54,59,41,29,21,33,19,21,48,51,98,48,12,35,30,26,32,34,29,48,26,31,100,67,61,11,51,24,26,39,35,29,35,36,33,53,25,82,47,73,60,45,39,79,38,34,70,43,62,26,49,46,39,29,26,60,33,31,28,4,27,61,32,45,26,30,57,27,38,21,21
