"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2011-06-01,47,36,28,67,39,30,28,52,56,53,49,68,35,33,42,48,49,42,41,65,52,64,50,60,58,53,38,27,72,66,73,49,47,65,66,62,73,39,23,51,42,39,18,47,51,63,47,51,56,60,50,64,40,51,36,46,31,41,34,31,40,45,52,61,30,16,36,36,29,31,37,80,0,17,21,95,71,50,42,45,54,37,40,67,48,56,61,59,66,42,59,32,58,39,24,38,69,73,63,48,74,57,66,69,65,48,57,57,64,72,49,44,23,54,62,42,48,43,58,48,44,42,55,53,60,52,40,33,92,84,61,64,45,38,46,60,38,49,50,62,38,52,46,48,55,5,62,47,37,73,34,28,45,55,45,60,61,61,49,89,75,75,21,57,36,55,83,62,37,57,25,47,100,22,48,55,52,52,11,2,50,61,49,70,45,46,50,54,60,47,51
2011-07-01,72,37,31,69,37,26,29,55,59,56,51,69,39,30,41,47,48,43,41,68,57,66,51,64,56,55,39,22,82,67,73,51,52,67,66,58,72,39,28,50,41,39,19,45,52,62,44,51,59,57,48,65,40,48,34,47,30,46,58,31,40,46,53,63,32,14,34,35,28,29,38,74,0,10,20,93,71,50,42,48,54,37,41,71,47,60,58,64,73,40,57,31,54,37,23,39,68,76,62,48,77,57,66,68,64,45,57,57,65,75,57,39,24,63,57,36,54,45,60,52,45,48,61,59,65,49,36,32,93,79,70,62,45,37,44,59,38,49,51,63,39,56,43,47,55,4,76,40,41,78,34,31,46,57,42,64,59,64,51,90,77,83,20,63,37,56,92,61,40,60,25,50,31,26,45,55,51,50,13,2,50,64,53,60,50,48,63,59,65,46,56
2011-08-01,53,39,41,66,41,31,26,55,49,51,50,70,39,31,42,44,51,42,42,73,55,64,51,66,60,53,41,21,78,64,80,51,53,69,73,60,66,41,25,50,45,41,27,47,54,66,44,45,45,63,53,64,40,54,35,52,31,45,37,36,42,48,58,65,33,15,36,36,29,32,39,77,22,20,21,96,77,54,48,51,57,53,45,71,45,59,69,61,71,46,57,31,59,41,24,42,71,72,62,49,79,56,70,67,69,46,59,60,71,76,55,40,20,59,62,33,51,50,59,55,51,48,60,60,57,31,32,35,100,89,64,69,46,39,60,66,38,50,53,65,40,64,50,55,60,5,72,47,68,77,35,32,48,58,41,63,55,65,55,92,76,74,23,61,44,57,88,68,38,63,39,51,26,65,44,58,61,54,14,2,51,64,51,62,45,44,72,55,58,43,52
2011-09-01,50,38,44,59,38,32,28,44,38,42,47,68,36,33,44,39,49,42,37,66,52,62,43,58,54,51,39,32,72,61,71,46,52,63,63,54,60,40,26,53,49,37,20,49,54,63,47,44,40,60,49,60,36,50,37,52,29,45,39,39,41,47,58,62,31,13,35,36,27,32,38,78,9,13,20,92,69,55,40,39,56,39,39,65,46,60,68,63,68,45,54,32,55,43,29,38,70,78,64,55,77,54,64,62,63,51,58,58,64,75,51,41,16,52,53,29,49,48,56,46,51,45,58,52,48,21,28,31,92,88,67,65,42,37,64,58,39,49,47,63,41,56,44,48,55,5,80,41,43,63,33,33,45,52,36,56,44,68,52,87,74,72,23,59,39,53,77,63,37,57,61,62,24,87,40,53,70,67,15,2,45,58,40,56,36,37,52,49,47,36,45
2011-10-01,48,33,40,55,40,31,29,40,34,40,44,62,37,33,43,37,50,38,32,61,49,59,41,57,51,57,36,18,69,60,67,51,48,60,56,52,58,42,20,56,46,40,23,49,52,65,47,45,39,59,48,58,35,48,36,58,29,43,39,39,40,47,60,57,33,13,34,36,27,29,37,100,0,100,22,86,66,53,42,39,51,41,41,66,48,61,59,57,67,48,56,31,54,40,29,37,69,73,61,54,75,54,64,62,66,49,57,62,69,78,49,44,16,50,53,28,48,44,55,50,48,44,58,51,44,17,24,31,87,96,66,65,42,38,59,57,39,50,45,65,38,52,46,43,55,5,78,39,43,57,32,27,45,53,36,55,39,75,52,79,73,70,22,61,37,46,67,61,39,58,60,46,23,65,34,58,70,69,17,2,43,56,39,54,35,36,47,47,46,35,45
2011-11-01,50,33,39,56,35,33,26,35,31,33,42,58,34,33,41,31,53,39,31,64,49,58,39,56,51,48,35,19,69,62,66,50,55,61,56,51,57,41,22,46,43,38,19,46,50,66,47,43,38,59,47,62,41,50,37,55,28,44,38,38,43,46,62,57,33,13,44,39,27,30,37,87,0,17,22,86,68,51,38,37,52,36,39,69,53,75,60,65,64,46,55,31,47,39,30,36,69,65,59,54,71,52,63,60,66,48,58,60,64,72,50,45,15,58,56,23,60,49,54,54,50,60,59,54,35,15,23,32,87,83,65,62,41,37,59,52,38,48,49,59,40,53,48,45,53,6,72,37,43,53,30,28,41,49,33,49,39,75,54,77,93,73,23,89,45,49,65,59,57,67,76,58,22,56,31,43,92,61,24,2,41,51,38,49,32,33,55,45,39,35,38
2011-12-01,58,34,37,60,36,27,23,35,30,29,45,62,36,30,48,35,56,40,33,66,48,57,39,60,53,48,28,18,83,61,67,57,55,64,67,62,60,40,22,46,38,34,17,45,52,74,42,40,38,55,47,62,42,48,35,52,26,47,52,29,44,40,60,65,34,14,49,37,27,27,39,87,0,13,22,90,68,51,40,36,49,36,44,85,75,77,58,70,69,41,56,30,46,31,25,34,63,63,59,49,66,49,63,56,68,46,58,63,65,68,57,58,15,61,55,21,63,49,54,58,52,62,60,54,31,14,21,33,94,90,67,63,38,38,50,47,36,45,45,60,38,50,47,43,53,5,68,35,43,55,28,27,39,46,33,51,42,83,56,78,92,81,27,91,57,53,64,59,64,77,60,58,24,55,28,33,86,65,36,2,41,55,38,53,32,34,62,45,43,36,43
2012-01-01,56,47,37,56,37,30,26,36,37,38,48,66,37,35,46,34,54,37,29,67,48,61,43,59,54,55,44,29,94,69,72,53,56,87,66,61,89,42,23,44,45,36,19,51,54,60,46,43,40,57,49,61,39,49,37,54,30,44,39,40,41,48,63,59,30,13,37,36,27,29,36,84,0,14,53,88,73,49,48,56,53,36,51,69,48,67,63,65,70,40,65,32,52,39,26,37,73,71,61,53,74,74,72,61,67,49,61,62,70,78,56,40,18,59,52,23,53,54,54,62,64,51,60,63,30,17,21,32,93,79,69,63,41,38,60,57,40,53,48,56,39,56,46,56,53,8,73,42,40,69,34,31,44,51,37,64,58,66,52,86,72,76,24,58,47,46,64,59,37,57,57,52,25,27,31,40,79,67,36,2,46,51,37,53,59,37,52,49,47,44,50
2012-02-01,51,71,28,54,35,34,29,36,39,40,46,70,38,35,43,38,54,41,31,71,53,62,44,60,56,58,43,21,100,69,70,54,63,77,70,63,75,41,22,49,42,41,21,50,51,62,48,43,36,57,50,59,35,51,39,58,30,47,36,40,40,49,66,58,30,13,35,38,27,30,35,79,0,12,65,92,72,49,47,53,53,40,49,65,56,65,63,64,73,44,66,34,52,38,29,38,72,71,64,54,74,66,69,66,69,57,62,64,71,73,52,48,18,59,52,27,50,50,53,57,58,48,62,55,34,18,26,34,94,74,69,57,42,39,56,55,40,47,48,60,40,54,46,49,53,6,70,41,42,68,34,31,46,50,38,62,54,67,55,89,69,69,23,56,38,46,64,59,34,55,48,51,23,23,33,66,59,58,26,2,43,50,41,50,46,38,47,47,46,42,49
2012-03-01,49,35,27,62,36,33,26,43,43,42,48,68,37,44,42,42,54,39,37,65,53,62,44,63,57,56,39,20,91,66,70,51,52,75,69,65,76,41,22,55,44,37,18,47,51,60,47,46,36,57,48,57,34,49,37,51,29,43,34,38,39,46,63,58,29,12,32,37,26,28,36,85,0,12,40,91,73,47,45,52,51,37,49,64,48,58,56,62,68,43,61,33,50,36,29,37,67,65,64,51,71,63,68,64,68,53,59,62,68,73,48,44,18,54,59,42,47,47,57,54,50,44,57,54,44,24,36,32,90,75,66,56,41,38,56,55,39,48,43,63,36,54,45,47,52,6,77,47,43,67,34,30,44,49,40,64,51,68,54,85,69,66,23,56,36,49,72,55,34,56,59,44,23,29,38,54,57,61,20,3,44,55,41,54,40,39,50,46,48,38,51
2012-04-01,48,34,33,71,37,33,28,45,48,48,48,73,41,39,44,48,50,43,39,68,53,74,45,64,57,54,36,22,93,67,72,57,51,76,77,62,77,42,25,59,44,38,20,50,51,60,50,45,38,60,48,60,37,51,37,53,29,50,39,39,40,46,69,62,27,12,34,36,25,28,34,84,0,11,45,91,72,46,45,50,51,35,49,68,55,65,59,65,68,44,64,34,51,40,29,41,70,70,62,61,78,64,68,70,67,59,63,64,70,80,59,48,18,54,61,54,49,47,56,51,49,45,57,56,50,30,44,32,90,74,69,56,39,36,57,58,40,51,47,65,39,54,50,46,53,5,80,46,43,75,32,32,47,51,41,65,56,70,52,87,70,68,23,57,38,54,82,60,34,61,37,57,23,28,42,55,72,66,13,3,44,56,41,57,40,39,47,48,50,39,50
2012-05-01,48,33,33,68,36,31,36,48,51,46,50,69,38,33,40,47,47,41,37,68,52,94,45,62,57,52,35,18,82,66,83,53,51,71,74,69,74,40,25,54,40,43,19,46,49,58,45,48,48,59,48,64,37,51,39,52,30,42,32,35,40,45,63,59,27,12,31,36,25,28,34,78,0,12,21,85,69,49,38,44,52,37,40,68,51,58,59,65,69,39,60,33,53,38,25,37,71,71,60,48,78,61,65,68,65,48,57,62,67,76,49,55,21,57,62,53,47,43,59,51,49,42,60,51,62,47,47,29,91,71,68,58,38,35,53,59,40,49,49,60,35,50,45,45,53,5,70,43,41,77,32,30,44,51,42,66,53,66,52,84,66,62,22,58,39,52,87,59,32,66,30,57,23,23,41,62,59,59,11,3,45,57,45,58,41,39,52,51,51,40,50
2012-06-01,58,33,100,71,38,29,26,49,57,53,48,72,38,32,42,50,49,42,39,69,54,71,49,63,57,53,34,27,94,66,69,57,51,74,75,58,74,39,21,52,38,36,18,45,51,63,45,47,54,56,49,64,37,49,34,48,28,39,33,35,39,44,67,58,28,12,34,35,24,27,33,73,6,16,19,90,71,49,39,43,55,32,39,74,52,61,58,62,71,36,57,32,56,36,31,37,67,65,62,46,74,59,65,67,63,47,60,61,65,74,52,47,28,57,63,40,48,42,65,54,46,44,59,54,63,51,40,29,89,75,68,60,39,34,44,57,39,47,47,66,36,53,46,45,53,5,73,43,42,76,33,30,47,53,42,63,59,67,50,89,67,71,24,60,38,52,95,59,34,67,24,51,26,24,48,57,52,59,11,6,45,65,46,63,44,39,55,51,61,42,56
2012-07-01,64,36,37,66,36,26,26,52,61,55,48,69,39,36,44,44,46,42,40,75,53,65,50,64,58,56,32,20,93,72,71,55,53,73,76,59,77,38,22,52,36,36,17,46,48,63,45,49,58,60,46,63,39,49,35,48,28,39,32,37,39,46,71,58,29,14,34,36,24,27,32,79,0,10,19,92,76,48,38,46,52,33,41,69,49,64,59,64,76,40,62,32,55,35,27,34,68,67,66,47,74,58,71,67,65,49,62,63,67,75,53,43,51,62,62,35,51,47,62,58,49,45,61,61,62,46,36,28,94,75,67,62,39,37,41,56,34,47,48,65,38,55,46,46,50,5,74,45,37,77,32,28,45,54,46,65,59,67,54,90,71,72,22,62,40,53,88,62,40,68,25,52,26,27,56,59,54,52,13,44,46,60,49,60,46,44,70,54,66,40,57
2012-08-01,58,34,35,60,37,30,30,49,49,50,48,70,40,33,44,41,48,39,38,73,55,63,48,63,53,51,35,19,89,68,80,56,51,72,76,57,67,38,28,50,41,36,17,48,54,64,46,46,43,57,50,62,38,50,35,51,27,43,33,38,41,46,68,61,29,13,33,36,25,27,32,80,0,10,19,93,75,44,38,47,53,32,38,71,47,62,64,62,72,41,59,33,55,38,25,37,73,68,65,50,75,63,73,66,65,58,61,61,70,80,50,42,67,61,58,33,50,45,60,55,52,47,62,55,58,30,30,30,92,81,67,61,38,35,57,61,38,46,46,63,36,56,46,46,53,7,75,42,39,74,33,28,45,54,39,60,55,68,53,86,68,71,23,60,49,55,86,60,38,64,36,48,24,80,51,49,62,59,14,58,44,63,46,57,41,40,79,52,55,36,55
2012-09-01,61,39,46,62,36,31,31,44,40,43,47,67,38,35,44,39,51,37,36,64,51,62,43,60,53,53,34,18,83,60,72,52,54,66,72,54,66,41,26,54,48,35,18,50,52,61,50,42,35,53,48,60,37,48,35,49,27,45,38,40,43,46,70,58,30,12,33,36,25,27,35,85,0,13,20,90,70,45,39,35,51,34,40,68,48,61,64,62,69,43,60,34,53,43,30,38,70,70,63,53,72,57,66,63,66,66,59,62,66,78,50,43,18,53,59,32,48,45,55,52,51,47,58,53,53,24,29,29,86,99,70,67,41,35,63,56,41,48,44,64,38,58,45,44,52,9,86,37,45,64,31,30,43,49,36,58,45,69,54,82,68,68,24,59,41,52,80,59,34,60,58,46,22,100,41,48,76,70,14,3,41,58,38,54,37,34,57,50,45,33,47
2012-10-01,51,32,40,56,34,29,32,35,33,36,43,64,35,35,41,32,55,34,31,65,46,64,41,55,52,48,31,16,75,66,70,53,46,64,68,53,61,47,24,53,42,38,19,48,52,58,49,42,37,60,48,57,35,53,38,51,28,41,38,37,46,44,69,57,29,11,33,35,25,26,33,82,0,12,21,88,67,44,38,34,54,32,41,63,52,65,56,65,63,43,57,32,50,39,30,37,72,73,60,55,74,54,67,59,63,68,60,62,65,73,47,46,17,51,54,27,48,44,54,48,49,47,58,48,44,19,25,28,92,75,84,59,40,34,57,58,42,47,47,64,37,79,43,56,54,17,82,44,43,61,30,26,44,46,34,53,43,79,53,81,64,67,23,59,35,45,67,58,36,57,55,44,41,78,31,43,67,68,15,2,39,59,34,54,33,32,46,44,43,33,47
2012-11-01,48,33,37,56,32,27,29,32,29,29,41,54,33,34,40,30,51,35,31,61,45,72,37,54,49,45,30,17,74,55,61,53,55,58,66,49,55,44,21,44,39,35,20,46,50,63,46,40,38,58,45,60,38,51,34,46,26,39,37,34,47,43,66,57,30,12,37,36,23,25,30,76,0,9,19,83,66,42,38,32,50,31,39,62,49,74,58,64,62,41,55,31,43,36,29,36,64,66,59,51,68,51,65,55,64,61,57,64,64,69,47,46,15,57,53,22,59,47,55,52,49,54,62,51,33,17,23,28,93,74,87,56,37,33,52,47,46,46,44,54,37,81,44,42,55,20,80,31,49,60,27,26,38,43,31,47,37,74,56,84,81,67,22,84,43,45,60,57,53,75,68,49,20,74,28,40,92,63,20,2,36,60,34,48,29,29,54,41,36,32,42
2012-12-01,56,32,34,60,33,25,23,31,30,27,42,54,33,30,45,32,54,33,33,69,46,75,35,54,50,46,24,27,78,55,63,60,55,64,70,57,54,37,21,42,34,31,18,40,48,71,42,36,34,51,44,61,39,42,33,50,22,38,33,31,44,38,68,61,31,12,40,34,23,23,31,83,0,9,20,87,63,41,39,31,45,31,44,80,66,77,57,66,63,38,58,30,41,31,21,34,60,61,58,57,65,46,63,56,70,63,57,62,60,67,52,59,14,58,51,20,61,46,53,55,52,56,57,52,32,19,21,27,92,80,100,58,34,32,47,45,34,41,38,66,36,69,45,45,50,4,78,44,42,62,26,25,35,42,31,49,39,85,61,84,78,81,25,94,53,49,61,60,60,70,48,59,21,51,27,29,91,61,32,2,38,55,33,49,31,30,61,41,43,33,43
2013-01-01,54,50,30,52,35,29,26,32,36,37,45,58,35,31,41,29,58,31,27,67,50,75,41,58,49,51,44,28,83,64,70,56,53,83,68,58,88,43,21,44,43,36,20,50,53,58,46,43,39,55,46,59,37,50,38,51,27,43,35,41,43,45,71,56,28,11,33,34,25,26,33,81,0,11,48,88,74,44,46,47,53,36,51,66,51,68,64,64,65,39,72,33,48,35,25,37,70,70,66,51,74,66,73,60,68,57,61,67,71,74,51,41,17,59,51,22,52,51,55,59,68,51,59,57,32,19,21,28,92,69,95,60,37,33,56,60,41,48,44,60,39,61,50,64,53,5,81,42,39,72,33,28,42,50,37,61,53,68,60,89,66,76,24,55,46,43,57,61,32,52,51,47,25,27,33,36,89,64,33,2,40,48,34,48,45,34,51,43,43,43,48
2013-02-01,57,78,27,58,35,32,24,33,38,39,45,62,39,33,41,34,63,38,29,72,52,65,42,61,51,55,41,20,85,66,73,56,56,80,73,62,78,43,23,50,39,39,20,55,52,58,49,45,37,57,51,58,36,49,41,53,29,42,38,44,39,45,69,61,28,12,32,35,25,27,34,81,8,10,75,95,75,50,45,51,52,37,48,71,57,66,65,65,74,46,70,34,51,38,28,38,69,73,69,54,74,64,73,60,68,68,63,64,74,77,52,51,19,56,51,28,49,48,57,55,56,46,59,53,33,19,25,29,96,70,98,58,38,36,57,58,40,50,44,62,40,61,48,69,54,4,79,49,45,72,34,31,42,49,37,61,52,69,59,100,67,71,25,56,40,45,61,62,32,52,49,51,22,27,31,59,63,58,28,4,41,53,38,49,53,37,50,43,40,40,52
2013-03-01,48,36,25,59,33,30,22,35,39,41,46,61,42,32,38,36,58,37,32,69,54,76,40,61,53,52,35,19,80,61,70,56,48,75,73,60,76,41,21,50,42,35,18,47,50,55,48,42,36,54,47,60,34,44,35,49,27,39,35,44,38,43,69,56,28,11,29,34,23,26,31,78,0,9,45,84,68,44,44,45,49,34,47,67,54,65,57,63,69,45,70,31,49,34,25,36,66,67,61,51,70,62,69,61,69,69,60,62,71,71,46,39,18,53,52,35,47,46,57,51,49,46,54,51,39,22,30,27,91,65,94,57,35,33,51,52,39,46,43,62,36,58,44,59,48,4,93,42,43,68,32,28,42,47,38,63,48,67,57,93,66,69,21,56,37,45,71,61,31,54,65,50,21,33,35,56,58,59,22,2,42,53,42,51,39,37,51,47,46,38,53
2013-04-01,51,32,29,68,32,30,23,38,42,40,46,65,39,31,38,43,50,37,33,69,48,60,42,62,53,48,30,17,78,66,70,56,47,79,73,60,73,42,22,55,40,36,18,49,49,54,49,46,38,60,46,56,34,49,37,55,28,40,35,39,42,42,68,56,26,12,28,35,23,26,31,78,5,9,46,78,68,49,45,44,48,37,49,64,54,57,56,67,62,44,68,34,49,37,26,39,71,67,59,57,73,62,69,65,63,63,60,65,71,72,49,43,17,52,58,50,46,43,58,50,51,45,56,51,53,29,39,26,86,66,95,53,36,35,56,56,39,46,41,61,37,80,47,47,52,4,100,47,48,72,33,29,45,47,38,63,49,66,53,89,64,61,22,53,35,48,78,66,29,51,37,51,21,30,49,50,59,63,13,2,40,51,37,50,37,35,50,44,46,35,50
2013-05-01,51,31,34,62,32,28,23,41,44,48,45,65,41,31,36,41,46,38,35,66,50,64,42,60,53,48,27,16,74,62,72,55,50,72,73,61,71,37,22,55,36,33,18,44,47,58,48,46,45,56,47,57,36,47,34,48,28,37,30,34,37,44,65,56,25,11,29,33,22,24,29,73,0,10,21,81,68,45,40,37,49,34,38,66,58,58,57,63,63,38,63,32,50,34,22,35,67,63,58,48,80,58,67,67,62,46,59,58,66,71,45,49,18,52,61,51,46,42,59,53,51,44,57,48,62,40,43,26,85,64,90,52,33,35,52,55,35,45,42,59,33,63,46,44,46,4,71,48,42,73,30,28,43,48,37,61,49,67,50,88,66,65,21,55,36,49,82,62,30,54,27,48,21,27,38,54,50,58,11,2,40,52,40,55,38,36,48,45,49,35,49
2013-06-01,52,32,25,66,33,26,23,43,51,50,45,66,38,29,37,39,46,40,36,73,50,57,44,64,53,50,28,27,80,64,68,55,48,73,73,57,71,34,22,52,33,32,16,46,45,55,44,47,56,56,45,61,36,45,31,45,23,36,34,32,35,40,67,55,26,11,31,32,21,23,28,74,0,17,18,81,69,49,36,35,48,32,36,71,66,62,56,63,68,35,65,30,48,33,21,35,64,65,59,45,68,56,65,64,60,42,58,59,62,70,46,42,23,57,62,44,49,43,60,51,48,45,62,50,64,53,41,25,81,63,91,55,33,35,40,57,34,43,40,56,32,57,56,43,47,3,74,52,45,76,29,28,44,49,40,63,57,62,51,90,65,66,19,57,37,48,86,66,30,53,23,42,22,27,44,55,49,59,12,2,42,57,45,63,41,41,46,49,55,36,51
2013-07-01,62,34,29,68,34,26,34,45,53,54,46,67,39,33,37,41,48,40,35,73,53,61,47,65,52,50,29,17,83,64,68,53,53,69,73,56,68,35,20,52,35,36,17,44,43,56,43,47,55,54,46,62,39,47,31,47,27,34,30,29,37,42,68,61,26,11,30,33,22,24,28,72,0,9,18,84,72,50,39,41,50,33,43,71,69,63,55,61,67,36,66,31,52,32,20,35,63,64,61,44,75,56,70,60,62,44,57,61,65,72,47,40,23,63,63,36,49,44,62,53,49,45,63,56,67,44,37,26,86,62,88,59,34,34,38,55,38,48,42,62,35,64,48,42,51,3,78,43,43,80,31,29,46,50,38,66,61,64,50,89,64,71,18,58,39,49,86,64,35,55,23,49,23,32,43,52,47,52,12,2,43,64,48,54,41,42,67,52,62,37,55
2013-08-01,66,40,39,65,31,26,25,44,46,50,47,67,39,32,39,41,50,43,36,75,54,69,46,71,54,51,28,17,80,61,72,55,53,69,77,55,66,35,21,53,39,33,17,46,51,57,47,45,40,53,50,61,38,48,32,48,24,38,32,34,35,41,69,61,27,11,31,34,22,27,29,77,0,12,18,87,69,51,38,44,53,31,38,74,64,64,66,63,67,39,66,31,52,34,23,37,72,66,65,47,72,60,73,62,68,46,58,66,66,75,47,41,19,60,61,32,49,47,60,56,53,46,63,55,57,29,32,27,84,67,91,65,35,32,57,58,32,43,40,62,33,57,47,43,49,3,85,36,44,77,32,29,45,51,36,61,51,67,56,87,69,69,21,59,49,50,86,67,35,62,37,48,25,88,40,49,56,58,13,2,41,64,44,55,41,38,78,51,52,35,55
2013-09-01,56,35,41,60,31,27,22,37,35,41,43,59,35,28,39,34,46,39,31,68,46,56,42,60,51,45,27,33,70,56,63,51,48,65,66,48,58,37,20,54,39,32,17,49,47,55,47,41,37,53,47,57,36,45,33,46,24,37,34,37,36,40,64,53,26,11,28,32,22,24,30,81,18,12,18,76,61,51,35,32,48,31,37,66,63,59,58,59,60,42,63,31,47,38,28,35,66,66,59,51,71,53,66,59,59,46,54,57,60,70,41,39,19,51,57,28,48,43,57,51,50,43,60,46,49,21,28,25,78,66,94,60,33,31,56,55,35,47,40,56,35,55,39,39,48,4,86,36,47,68,28,29,39,46,31,54,40,62,49,81,64,66,21,54,38,44,75,62,29,52,54,56,20,100,35,50,73,71,13,2,36,54,36,48,34,31,51,46,43,29,45
2013-10-01,52,30,36,57,30,29,26,31,31,37,41,59,38,27,40,31,47,36,29,66,47,56,38,57,48,44,26,17,67,57,63,51,46,63,66,48,55,38,20,53,37,37,20,49,47,57,48,43,39,52,47,55,34,46,36,49,26,39,35,36,36,42,67,54,25,11,28,35,23,26,30,81,0,10,19,75,61,46,43,32,55,36,40,64,63,61,53,56,58,43,64,32,49,35,42,36,71,69,58,53,69,55,69,60,62,54,55,59,64,66,44,45,15,51,53,27,48,44,54,50,50,43,56,47,44,17,24,25,82,62,94,59,35,33,57,56,40,45,38,58,37,56,43,38,48,4,85,36,41,60,30,25,41,42,31,52,38,72,47,74,63,63,21,55,39,42,63,55,31,50,50,41,20,74,29,44,61,68,15,2,35,50,35,46,31,31,45,42,40,31,44
2013-11-01,50,33,33,52,28,25,21,27,27,30,38,54,34,27,38,27,46,34,28,60,43,51,35,58,44,42,24,22,61,53,56,51,44,58,66,45,52,34,20,44,33,32,16,44,45,55,44,38,38,53,44,56,37,43,32,48,23,36,31,34,38,38,65,51,26,10,34,32,21,23,30,73,0,10,16,67,57,45,36,29,48,31,39,65,65,74,52,60,59,39,57,30,41,32,29,32,61,59,55,48,62,48,63,56,59,50,52,54,58,62,46,43,13,55,52,22,55,46,54,51,52,53,56,48,35,14,22,24,75,59,93,51,30,30,47,47,34,41,38,54,32,48,42,40,43,4,70,38,39,56,27,25,36,40,28,51,36,67,50,77,76,66,21,74,41,44,58,57,44,62,64,45,19,59,25,34,64,62,20,2,34,49,31,42,27,27,50,37,35,30,41
2013-12-01,53,35,35,58,30,24,24,27,27,28,40,54,34,26,38,26,53,36,30,66,47,53,34,57,49,42,22,15,63,54,60,61,51,63,67,53,51,33,20,42,32,30,16,42,48,67,40,39,39,50,46,58,38,43,30,49,21,36,28,30,42,39,65,64,28,11,38,31,22,22,29,72,0,9,19,79,63,44,37,30,48,33,44,78,78,71,52,63,62,36,58,29,40,29,29,32,61,59,54,44,63,45,61,54,63,47,56,57,59,63,50,58,14,58,48,19,59,46,53,55,52,60,57,49,29,15,21,26,79,60,87,57,32,29,44,45,31,39,36,55,33,51,100,58,42,4,75,50,40,56,27,25,32,40,28,48,38,82,52,76,89,75,24,86,50,45,56,59,60,68,55,50,20,47,24,31,84,64,30,2,37,53,35,45,29,28,60,39,36,31,42
